user,location,text
josefelipeapaza,Bolivia,"@EvaCopa_Bol La solución a corto plazo del coronavirus. 
Cada país q reclute a los jóvenes y personas con mejor sis… https://t.co/1JE3ofMSyX"
PradoDeportes,Df México,"El mundo materialista que nosotros mismos hemos construido, es una trampa para tramposos. #covid19 https://t.co/EipXwCBjAs"
LillyLunettes,San Pietro al Tanagro (Sa),"#Repost luladistribuye with @get_repost
・・・
Preparando el regreso #gafas #covi̇d19 #ulleres #opticas #optometrist… https://t.co/MopEQuNoLw"
legaltages,"Avinguda de Francesc Cambó, 17","🏦Durante el #covid19 @AvalisCat 💸avalará el 100% de los préstamos del @icfcat de entre 500.000€ hasta 1M€, plazo de… https://t.co/eO6sqssBqR"
Gaceta_RD,República Dominicana,"💥 Distanciamiento Social Podría Mantenerse Hasta El 2022.

un resurgimiento del contagio podría ser posible hasta 2… https://t.co/kzqwRRm8m2"
magdacalabrese,Madrid,"Esta noche te invito a ver un clásico que no decepciona ,#BetiJai 👉https://t.co/QxtfR6ruZU
#QuedateEnCasa con… https://t.co/lxX1aeT5P2"
yadiraverab,"Maracaibo, Venezuela",Esta tarde a la 5 p.m. programa radialben la Capital #MiercolesDeGanarSeguidores  #15Abril #COVID19… https://t.co/yHMAJIeK4Y
CCSGobPue,,"Al recordar que el @Gob_Puebla no escatima recursos para la atención de pacientes con #COVID19, el Gobernador… https://t.co/60M3TJmBov"
INAImexico,México,"⭕Ante casos de #Covid-19, el INAI emite recomendaciones para el tratamiento de datos personales para responsables d… https://t.co/DbiLy23kpK"
erick0920,pachuca Hgo.,#difhgo: ¿Sabes cómo apoyar a los menores de edad durante la pandemia del #Covid19? Sigue estas #Recomendaciones. S… https://t.co/YmkaoIWojN
criomedicaec,Quito ,"La salud a nivel mundial se encuentra vulnerable, pero juntos podemos fortalecerla difundiendo contenidos con respo… https://t.co/Vy0utc5k3l"
PantuflitaRota,Bogota,"Bueno... Como me toca pensar en algo diferente que en el trabajo, les traigo varias imágenes motivacionales cada dí… https://t.co/HkH5BQdU5c"
UNALOficial,Nacional,#SomosSolidaridad El Fondo de Emergencias #COVID19 requiere de todos para apoyar alrededor de 2.000 estudiantes con… https://t.co/XLTrvolzHi
Nexgard_PA,Panamá,"Mientras menos tiempo estes en la calle, menos posibilidades de contagio existen. Así, entre todos ayudamos a vence… https://t.co/kgWam7yeRE"
JhovanyEscobar,Santa Rosa De Lima El Salvador,@Nelfuent @HaciendaSV para cuando se pondrán al día con la entrega de las devoluciones de renta no pasan del día 4… https://t.co/ev8P1EmVLU
PetalumaCityGov,"Petaluma, CA","COVID-19 Resources on https://t.co/LSpnotAWTU [Español abajo]
https://t.co/1N5ZBseeUV…/coronavirus-news-updates/… https://t.co/cyQECg3cQe"
AS_Colombia,Colombia,"🙏 El arquero turco habló tras superar el #Covid19 
🗣 ""En momentos como estos, los pequeños detalles no deben ser ol… https://t.co/p6pRVOHYui"
soldemorelia,"Morelia, Michoacán, México","De acuerdo con estimaciones de la industria, la crisis por la pandemia llevará a que a principios de mayo se hayan… https://t.co/awGyPlhA0i"
PartidoPSUV,Venezuela,"#DeInterés 📌

Al igual que otras enfermedades respiratorias el #COVID19 puede causar síntomas leves como: secreción… https://t.co/v5FQ35cp1O"
InfoMdpya,"Mar del Plata, Argentina","“No habrá excepciones a la cuarentena” 
#Emergencia #cuarentena #COVID19 #EmergenciaSanitaria 
#QuedateEnCasa… https://t.co/3gG6pRWaRc"
VTactualVE,"Distrito Capital, Venezuela","7 posibles curas que podrían salvar a la humanidad del Coronavirus 

👉  https://t.co/5V12UZAaOT

#15Abr… https://t.co/NkdlSHaHMU"
lijalbusiness,Valdepeñas,🔎 Las principales empresas y marcas comerciales han modificado temporalmente su logo para concienciar de lo importa… https://t.co/wvwTFHweSA
ultimahoraC4,"David, Chiriquí, Panamá","La Asamble Nacional cita a la ministra de Educación, @MarujaGordaydeV  para que responda cuestionario sobre la situ… https://t.co/LGateAaDsJ"
CAP_Accion,"Washington, D.C.",.@SpeakerPelosi insta a los estadounidenses a que escuchen y sigan las recomendaciones científicas y no a las menti… https://t.co/tJs4xrGGci
FilosofaRock1,,"#BuenMiercoles #15deAbril de 1912 el mayor barco del mundo, #Titanic se hundió durante su viaje inaugural desde Sou… https://t.co/aH111W5p9y"
ES0T0YMUL0C0,,Universitarios yendo a los bares cuando el PSOE levante el confinamiento #COVID19 #ConfinamientoTotal #PSOE… https://t.co/1Rp4jPXHJq
arpassv,El Salvador,"#RedArpas| Voluntarios de @CruzRojaSal, seccional Guazapa, entregaron víveres a una familia del municipio que se de… https://t.co/ODf7TtNory"
BurguiMarcos,"Castilla y León, España ",@roldanovic @educaciongob Joer pues que vuelvan y esparzan el virus #COVID19 #TodoVaASalirBien #SanidadPublica y a… https://t.co/aT7FrIGXTM
afidro_colombia,,Hoy recordamos una recomendación del psiquiatra Rodrigo Córdoba frente al  #COVID19 #AfidroAlDía #InnovandoPorLaVida https://t.co/T8vTWG34th
Delachica,"Madrid, Spain","La Comisión Europea organiza 24, 25 y 26 un hackatón para conectar innovadores, socios e inversores de toda Europa… https://t.co/lfY4VuEE6l"
josepmguardiola,Catalunya,#aprobadogeneral grave error q desmotiva a los alumnos y se carga el esfuerzo q están haciendo los profesores para… https://t.co/DEiQ2gMCUT
JHULS_CENTENO,Panama,"Con la #NBA detenida y sin fecha de inicio para la #MLS y #MLB 

Anthony Fauci especialista en inmunología en confe… https://t.co/Y23CSMu00c"
DrLejarazu,Valladolid,También nuestros Virólogos básicos saben hacer lo que los colegas holandeses. Una herramienta/indicador indirecto y… https://t.co/7DtpgwoUZn
EvidenciaCorona,Argentina,"¡¿#EstadosUnidos se apagó POR UNA ""GRIPE""?!

La Ciencia del artículo de The Economist:

Un análisis de la base de d… https://t.co/5nucxT7rYG"
hispanopost,"Caracas, Venezuela","📹  Cao Junjie diseñó un traje de seguridad inflable, que cuenta con purificador de aire, monitor de calidad del air… https://t.co/VvcT2s2pLS"
iam_guilleloren,Valencia (ESP) & Dublin (IE),"Una vez la pandemia llegue a su fin, será el momento de reinventarse y volver con ideas innovadoras en… https://t.co/NgIENtu1TF"
periodico15,"Bucaramanga, Colombia","#TwitterCrónica15 @OPSOMS_Col @Unab_online 
🧐¿Y en qué se parecen el #Covid19 y el virus de la #influenza gripe A… https://t.co/iMnxUrSCow"
republicagt,Guatemala,"#Covid19GT 🚨 | A partir de este miércoles 18 de abril, el hospital temporal de Quetzaltenango inició los servicios… https://t.co/Z546Swwady"
alesanz_u,Loja,"#CoronavirusEcuador |
Informe #COVID19 Ministerio de Salud Publica del Ecuador
Martes 15 de abril de 2020

📈7.858 c… https://t.co/kX6uop7OiI"
NatyGomezE13,"Envigado, Colombia",Teletrabajo... No da para mas #COVID19 #MiercolesDeGanarSeguidores #SiMuerenLosMedicos #IngresoMinimo https://t.co/VIgmW5KAAp
vhbarrientos,Viña del Mar,Felicitaciones al @CBTalcahuano y su @ComandanteCBT @paolofregonara por capacidad para organizar paneles de discusi… https://t.co/LKliSxCG6X
danieldiazponc1,,@Edd_Campe @SNietoCastillo @lopezobrador_ @_VicenteSerrano @HLGatell @TamaulipasSalud Asi es como se están acabando… https://t.co/vyG26SdXCz
CNCTVGranma,"Bayamo, Cuba",#Video: Aseguran condiciones de aislamiento a estudiantes extranjeros de la Universidad de Granma →… https://t.co/AyUFYxv0tW
chiltomeroMARCH,manawa,"Ayer volo un avión como a las 11 pm. sobre el cielo de Managua. Con el cuerpo vivo o muerto de Moclín
#COVID19… https://t.co/TsutvEVeyi"
OlivaSa53881618,,Cuidemonos estas 3 semanas                #COVID19  tomando las medidas necesarias nos cuidamos nosotros y cuidamos… https://t.co/LJB7FqMZih
MariaevaNo,Bonaerense.,"Hijo de puta Fantino,saboteando la #cuarentena .Otro imbécil Highlander de la vida. No hay con que darles a los bru… https://t.co/7qaLuE7mNL"
luisartolu,Un conquense (de Enguídanos) en València,"#SalimosDeEsta | El @cerscv lanza una plataforma web con servicios, recursos e iniciativas de apoyo a empresas ante… https://t.co/Glhu9cy93u"
EmilioManasRuiz,,Preguntas por la necesidad de adoptar medidas frente al #COVID19 y lo traduces por el apoyo de la ciudadanía al Gob… https://t.co/vxcoYXVeEk
dreyesmty,"Monterrey, NL","Hay 14 casos nuevos de #Covid19 en #NL

Así la tendencia registrada desde el primer caso, el 11 de marzo.… https://t.co/VUNjF1GX0R"
CatalinaCovas,,"¡Buenas noches! 😍 Vamos a salir de este ""tornado""🦠💪

🎨Para hacer más ameno el confinamiento va bien pintar y así sa… https://t.co/9QskhGHpds"
humanbeing_07,"San Sebastián, Spain","Las mascarillas caseras: de algodón, sin costuras y transpirables | El Diario Vasco

#mascarillas  
#QuedateEnCasa … https://t.co/a6n6xFQba0"
MtyFollow,MONTERREY,#COVID19 por estado en el país https://t.co/M6UQXUiHGL
DebateconNacho,"San Salvador, El Salvador","Sobre la afectación económica del #COVID19 al país, las medidas necesarias y las posibles propuestas de… https://t.co/QHAZDxXea6"
WestchesterHisp,"White Plains, NY","‼ANDREW CUOMO ORDENARÁ USAR MÁSCARAS‼
El gobernador de Nueva York quiere que todos apoyen a combatir COVID-19. Quie… https://t.co/rU8l4UaCYJ"
radio102nueve,"San Salvador, El Salvador","Bienvenidos a #Mujer102nueve en compañía de @chataulloa, esta tarde estamos conversando con @dinosafie, quien nos c… https://t.co/uLS6N8ljB9"
lanetafutbolera,México,"#AlMomento 🔥

Reducen sueldo a jugadores del @ClubAmerica por #Covid19, en apoyo a los empleados del club, ya que p… https://t.co/zM8yfAhy10"
Czamudio1981,"Comunidad Valenciana, España","Recordar es vivir!!! Tan solo hace 40 días de esa triste declaración, sabiendo que la realidad era MUY DISTINTA....… https://t.co/1U4NTjfMBD"
AhoraNoticiasEs,,"¿Hay conexión entre la meteorología de donde vivimos y la incidencia del coronavirus? 
#AhoraNoticias #Andalucía… https://t.co/YChheZ1uc0"
SoyJoseArmandoG,"Monterrey, Nuevo León",Al día de hoy se confirman 230 casos de #Covid19 en Nuevo León. El 95% de los pacientes reciben tratamiento ambultr… https://t.co/MXqJLdVMXa
la_huesca,,"@PabloIglesias en el #Congreso
""En una #AlertaSanitaria no voy a perder ni un segundo en hablar de #Venezuela. Para… https://t.co/tFZlxjrcco"
SaraRocknRoll1,,"¿Todas las personas que hoy aplauden a medicxs ayer votaron a favor de la #SanidadPublica? 
¿Todas las personas que… https://t.co/C2ZA6O119Z"
GayaCuba,Cuba,@MincinCuba @PresidenciaCuba @DiazCanelB  aumenta el número de pacientes con #COVID19 y sin embargo la población co… https://t.co/cQCCIdGDy2
NlSalud,,"Hasta el momento HAY 113 PACIENTES RECUPERADOS de #Covid19 en #NuevoLeón.
#QuédateEnCasa"
MasMadridSalud,Madrid,"Mañana a las 19h en Instagram Directo, Rita Maestre entrevistará a Mónica García y Javier Padilla para hablar sobre… https://t.co/kAWofOd2qB"
smartcity_py,,"Una vez listo será presentado a las autoridades pertinentes para su inspección y aprobación.

Importante: los fondo… https://t.co/5bxrCDlpQw"
RevistaRayas,"Puebla, México","El ingenio mexicano es tendencia de nuevo gracias a la aportación de José Isaac Huerta Jiménez, el luchador poblano… https://t.co/GWiNxMLSS2"
MxMulticolor,,"Si te cuidas tú, nos cuidamos todos #ejemex #covid19 #recomendaciones #QuedateEnCasa https://t.co/fmisgKUtTO"
AMXNoticias,Estado de México,#Mundo 🇺🇸| Abuelita de #EstadosUnidos pidió ayuda al quedarse sin uno de sus aliados más importantes para enfrentar… https://t.co/dNXJknq7vt
asieranzo,Madrid-Bilbao,4 millones de trabajadores (16 % de la población activa) se verán afectados por un ERTE por la crisis del  #COVID19… https://t.co/cR5IQI0qpy
EnLinderoNorte,Baja California ,Adultos mayores uno de cada dos muertos por Covid19 en BC; Asciende a 57 los decesos https://t.co/Ss1gLuUYM0… https://t.co/iQi8EZYEZm
soyjuanpi,Mos Eisley,No sé que tiene mayor curva de crecimiento. Si el #Covid19 o los platos sucios.
TrenesArg,Argentina,"Dilan Ortiz trabaja en el área de limpieza de la #LíneaSanMartín, su tarea es fundamental para combatir el #COVID19… https://t.co/DKFRYhPEOG"
xexu_ab01,"Albacete, España","Dicen que hasta el 40 de mayo no te quites el sayo... Pero este año hasta Sam Fermín con pijama y calcetín...
 #COVID19"
Tan_Acid,Argentina,He aquí el problema de pedir el uso de tapabocas: LA GENTE ES IMBECIL Y CREE QUE USANDOLO ESTÁN AUTORIZADOS A SALIR… https://t.co/fF8cuEHUQo
sinaloanews,"Sinaloa, Mëxico...",Prohíben velar a fallecidos por #COVID19 en #Sinaloa - https://t.co/0uOg28u73b
EmbajadaChinaEc,Quito,#IMPORTANTE | Te compartimos nuestra publicación diaria de la línea de tiempo sobre la exposición de información de… https://t.co/HusfGRzjQ4
MoreFit17,"Barranquilla, Colombia","Para usted que tira la basura en la calle. Cuando deseche su tapaboca, sus guantes de látex o cualquier otra elemen… https://t.co/pQp9kQQRUT"
NicaraguaLi2019,Nomada sin rumbo...,"15 Abril 2020          #Managua

Hospital Alemán presenta un incremento de muertes por ""neumonia"", a comó quieren d… https://t.co/fVTvT2FmP0"
MarikillaE,,@Naritamez eso es otro síntoma del confinamiento jajaja Una forma semi ilusoria de sentir las relaciones sociales… https://t.co/zUt9C4q3zO
CarmeloCosetti,,Un avión con pilotos de Aerolíneas Argentinas parte a China a buscar una donación de artículos de salud para el… https://t.co/DilChZd1vT
Meegax_JA,xalapa veracruz,Aquí seguimos a mediados de cuarentena #covi̇d19 #trabajandoduroodurandoeneltrabajo en Wing's Palace https://t.co/64qY8Jd7GO
eduardoascariz,España,"Incertidumbre persistente sobre el #covid19, asimétrica global de las incidencias económicas, desarticulación de la… https://t.co/PDcv3Xou2J"
WalterElizondo,"Monterrey, Nuevo León. México.","En #NuevoLeón los casos de #Covid19 hasta las 15.00 horas del día de hoy son:
147 confirmados por el INDRE
67 confi… https://t.co/BHwbUNSPLN"
Jimsoza, Guatemala,Excelente trabajo @DrGiammattei pero antes de prohibir el transporte colectivo su equipo debió tener un plan para q… https://t.co/gVbiu7ztpY
BeethovenCLUSA,"New York, USA",#Chile:  Recuerden redes sociales en su mayoría crean conflictos y confusión.  Presidente Trump jamás minimizó… https://t.co/aTnWRCe0un
manuelgpascual,España,"Recomendación seriéfila del día:
 #DerryGirls en @NetflixES
Muy divertida perfecta para desconectar y volver a los… https://t.co/1D9ILlCusk"
LaNocheNTN24,,"#Actualización en @LaNocheNTN24 | Estados Unidos hoy tiene 605.390 personas contagiadas, con 24.582 muertos por el… https://t.co/CjuNtSg12l"
NlCovid,,Casos de #coronvirus #covid19 en #NuevoLeon  por grupo de edad al día de hoy 15 de Abril 2020 https://t.co/FImzKecMlr
VictoriaGazmuri,"Concón, Chile",Conoce el nuevo balance de hoy entregado por Seremi @fvalvare @SaludSsrv👇. Seguir las instrucciones de la autoridad… https://t.co/XDWnaHbKWc
dpamela,,"Comparto cartografía en línea de #covid19, se actualiza con  info oficial, por municipios en #México, agrego en hil… https://t.co/8bO13I7nxe"
TomasMorelli,"Barcelona, España","Cuarentena día 33 🔥 
#COVID19 #MiercolesDeGanarSeguidores #MiercolesDeBarbas #QuedateEnCasa #cuarentena https://t.co/bdbqX5U5X4"
cesarw14,,Los nuevos doctores de México 🇲🇽 #COVID19 https://t.co/Dc0PNjOiFx
AJDEPLA_policia,"Andalucía, España","Nuestro compañero de la #PoliciaLocal de #Fuengirola, el Intendente Jefe @jrueda5  después de un mes de #cuarentena… https://t.co/bASLJban5t"
Mike_Danger,Paradise City,"Que gran imagen, tanto ha cambiado pero es una lastima que la ignorancia de la sociedad no parezca haber mejorado l… https://t.co/fy2oewbIvL"
MesaDigitalMX,"Morelos, Cuernavaca","Alista #Cuernavaca acciones ante fase 3 de #COVID19

https://t.co/qktzDc29Jc"
RaulOrtiz_11,"Pedro Juan Caballero, Paraguay","¿Quiénes son candidatos para test #COVID19?

• Quienes presentan síntomas persistentes de tos, fiebre, dolor de gar… https://t.co/qHCZLIgiKj"
Elissa0060,,"@GiorgioJackson Sería culpa de la imprudencia de la gente, y también del  virús, q nádie puede controlar. Las autor… https://t.co/8XMwHFzBn7"
CtesHechos,,"CORONAVIRUS: DIERON NEGATIVOS LOS HISOPADOS A LOS NAVEGANTES 
Los embarcadizos que hicieron cuarentena  en sus domi… https://t.co/jNij3BqZt2"
elmercuriotam,Tamaulipas,"#STILO Comprar alimentos para una semana evitaría desabasto

#Alimentos #Desabasto #COVID19 #Coronavirus #Pandemia… https://t.co/TYEXQhZS9T"
lumicaso,Colombia.,"Hace muchos años se inició la construcción de esta clínica entre #Sopó y #Cajicá. ¿Se terminó, o quedó ahí como un… https://t.co/OMitHw0SzH"
ReporteraDaisy,"Victoria, Tamaulipas",@ingepolitecnico @HectorVillarri @TamaulipasSalud @DraGloriaMolina @CoeprisTam @elmercuriotam @AVSmercurio… https://t.co/0OZYD9J90Y
her_salcedo,Manta - Manabí - Ecuador,"Entregamos el informe de la Comisión Permanente de lo jurídico y legislativo del @Municipio_Manta, al alcalde… https://t.co/TQMOR6V8KU"
chuquisaqueno,,La OMS fue la que desánimo a los países a cerrar fronteras cuando ya varios habían tomado la decisión!!! Culpables… https://t.co/4fuM60kPL4
felocarril,"Santiago, Chile",Actualización al día 15/04: Hospitalizados en UCI por #Covid19 en Chile por grupo etario según datos disponibles en… https://t.co/WCm4fmNP6r
NavarricoE,,"@SpainOutsider @RoiRoi1993 @FrayJosepho @xabierfortes Exacto, el #COVID19 va a mostrar las miserias de muchos."
ZagazetaJose,"Barcelona, España","Atención coders, informáticos, Comparto esta iniciativa para dar forma e idear nuevas soluciones para el sector del… https://t.co/VSFzMgDR9i"
bymarlenfer,"Los Angeles, CA - Madrid-Spain","Y ahora como una imbevcil q todo se lo cree, me voy a poner un canal de YouTube para hacer deporte en este  confina… https://t.co/sltiJki2X8"
joluisgarcia,Monterrey,Los casos positivos de #Covid19 en #NL suman esta tarde 230. Siguen 7 fallecimientos informa el Dr. Manuel de la O.… https://t.co/qsZCZO2CB6
xandergye593,Guayaquil,Porq su internet es tan malo  @GrupoTVCableEC @Lenin #COVID19 #YoMeQuedoEnCasa
sbibliotecario,Argentina,Bibliotecas en cuarentena: Todo lo que hay que saber para actuar en esta época de pandemia ➡️… https://t.co/u3PGmpweRA
FelonComunista,Madrid,"Máxima difusión porfa.

#psoemunidosyresponsables #COVID19 #España https://t.co/QLfZQn5LLm"
dmbatlle,"Buenos Aires, Argentina","Por primera vez, según las cotizaciones en la Bolsa, NETFLIX vale más que todo el grupo DISNEY. 

-NETFLIX: 187.300… https://t.co/wnqsqTXwro"
ralphzapata,"Piura, Peru","¡Qué buena noticia! Valerio, de 90 años, venció al #COVID19 👇🇵🇪 https://t.co/mnXX97r7pC"
Forbes_Mexico,Ciudad de México,"Las autoridades capitalinas informaron que será obligatorio uso de cubrebocas en el Metro, para evitar contagios de… https://t.co/d0cVIAIjKD"
L4V4ND4LO,,"UUUUUF
Estos tiempos estan sacando lo mejor y lo peor de cada uno o no?

#COVID19 
#COVID2019chile 
#COVIDー19"
MaroushNader,Panamá,"La pandemia que vivimos en Panamá, no solamente se llama #COVID19, se llama #CORRUPCION 
Años de los gobiernos de e… https://t.co/LQzYjfy8gB"
Robertofr63,madrid,@A3Noticias @antena3com @laSextaTV @ATRESplayer Hay un homenaje de Estado a todos los héroes y un monumento donde e… https://t.co/T0HgQW4Uas
TalentoDigCol,Colombia,"El Consejero Económico y de Transformación Digital 
@Vicmunro felicita al grupo de científicos de datos, formados c… https://t.co/bbIYrphjXI"
xoanadafonte,da bahia mais fermosa   ,"@3Boanerges @AmoedoCom @populares @pablocasado_ Bien hecho Eladio. Ese cuadro fotográfico, una representación de lo… https://t.co/tn25Rub74t"
zonalcalderon,Quito,Continuamos verificando que las disposiciones establecidas ante la emergencia sanitaria por #Covid19 se cumplan en… https://t.co/ohE6K1jeEl
ChicaPoderosaMX,México DF.,🤩Se viene otra edición de #ConversacionesPoderosas en tiempos de #COVID19 apoyada por @meedan y @SIDA. Hablaremos s… https://t.co/Y6xkTKraq7
DJDeleuze,"España, Madrid DF","El anarquista subversivo más peligroso de España es, sin lugar a dudas, MARIANO ROAJOY BREY Y PUNTO. ÓRALEEE… https://t.co/A0qJqf3e0I"
AngelFe63278521,,@alfredodelmazo #cuidemonos en estás 3 demás #covid19
Lucia_1803,,"Ahora interesa  @PSOE: '✅ Un 97,3% de la ciudadanía respalda las medidas adoptadas por el Gobierno para frenar la c… https://t.co/5dUtdbI5Ur"
Ejercito_GT,,"Como parte de las medidas de prevención, contención y respuesta al COVID-19, el #EjércitoGT a través de la Brigada… https://t.co/kaZYpr4eOQ"
alahoracl,"Concón, Viña del Mar, Valparaíso",Senado aprobó proyecto de ley para ampliar en US$3.000 millones del Fondo de Garantías a Pequeñas Empresas… https://t.co/0far3CAXWO
MariaLuisa1968_,"London, England",Dónde están Los fanáticos de iPhone 📱 que dormían alas puertas 🚪 de la tienda para ser los primeros?vayan el… https://t.co/auHd8SkG5N
PAOTmx,Ciudad de México,"¿Cómo se transmite el virus que causa la #COVID19 ? 
🔴Para asesorarte y valorar síntomas:
▪️📨Envía un SMS con la pa… https://t.co/Y0R51zI0np"
Pablote__,Madrid,"Noticia destacada: @PSOE: '✅ Un 97,3% de la ciudadanía respalda las medidas adoptadas por el Gobierno para frenar l… https://t.co/FdaJctp6Et"
SirKelvinTan,St John's Wood,No pun intended #COVID19 #china #who
Mairaa2001,"Santa Fe, Argentina","Con carpa que estoy odiando muchísimo la escuela, porque nos mandan cantidad de trabajos que NO entendemos. Nos est… https://t.co/Cson8teu3O"
IvanRodriguezV,Ciudad de México,@Alberto_Rubio @DiputadosMorena @MorenaSenadores @GobiernoMX No cuentan con asesores financieros y economistas que… https://t.co/vIrCuHTBif
Davidirusta1,Israel,"@Oscar__Mijael @evoespueblo Y tus cómplices también Evaristo 
Y ustedes escritores de Twitters por cómplices twitte… https://t.co/mfjNKlj7Kf"
NlSalud,,"Los casos confirmados de #Covid19 en #Nuevo León están en:
Cdmx-2
Tamaulipas-3
Coahuila-4
Ciénega de Flores-1
El Ca… https://t.co/Sx8bLpNAV0"
userena,"La Serena, Chile",⭕️La encargada de divulgación científica de de la Facultad de @CienciasULS y Dra. en Inmunología @MarcelaGaticaA es… https://t.co/XYR3P3yoXp
abi_bolivia,Bolivia,Habilitarán 4 laboratorios en #LaPaz y #ElAlto; BOL-110 focalizará áreas de afluencia de personas para prevenir pro… https://t.co/K9pE2FzWKd
BrunoRguezP,Cuba,"Brigada de profesionales cubanos de la salud se suma desde Catar al enfrentamiento a la pandemia.

La solidaridad y… https://t.co/P07JVAHvTw"
aitor13023985,Bilbao,Me falta añadir que Podemos es Tendencia con 29.000 vistas en 8 horas. Mi último video sobre Irene Montero pasa de… https://t.co/u0q5FLzpl0
Anonymmous13,Terra Meiga.,"Gestión del #COVID19 por provincias. 
Parece que Almeida es un buen gestor. https://t.co/zor2RbjBqg"
VeronikMGWV,ℬℴץςσҭҭ  ﾌλpλη 🇧️🇴️🇾️🇨️🇴️🇹️🇹️🇨️🇭️🇮️🇳️🇦️❗🇪️🇳️🇩️🇹️🇭️🇪️🇩️🇴️🇬️🇲️🇪️🇦️🇹️🇹️🇷️🇦️🇩️🇪️❗,@SERnavarra @microBIOblog @ClinicaNavarra Los rebrotes o re☣️infecciones son más virales y mortales. Muerte x colap… https://t.co/vJgEfK7jgk
PSOEMoratalaz,Madrid,Hoy hemos hecho el primer encuentro de militantes por videollamada en nuestra habitual charla semanal y ha sido fan… https://t.co/uzzhBDEIoQ
hugofvega,"Tineo - Gijón, Asturias",@vodafone_es Vais a revisar lo mismo que este mes y medio... una 💩. @consumidores @facua @YoReclamoTeleco cómo es p… https://t.co/5sMicaEcu7
GuilleGarciacan,Canarias 🇮🇨,📽Así desinfectan los profesionales  #COVID19 🦠😷 https://t.co/9UGYaMjF99
olmocris,Madrid,Que cunda el ejemplo! #COVID19 https://t.co/J6qEDcgqZy
PalomaCuenca,"Cuenca, España (Spain)","Elige una palabra bonita y nomina a cinco personas más para qué también compartan, la mia es: #Amistad
Vamos a sali… https://t.co/FHwKxS7nCR"
AlbaneseMartha,,"Amigos agricultores, porque ustedes son importantes para nosotros, sigue estas recomendaciones básicas y ayudemos a… https://t.co/UsuiV7j02j"
BiromeKamikaze,Argentina,"Loco
#cuarentena #QuedateEnCasa #QuedateEnTuCasaCarajo #COVID19 #locura https://t.co/BrC00e8COO"
jmolinaml,"Teruel, España",Alemania se pone en marcha: Merkel anuncia el reinicio gradual de la vida pública || #COVID19 https://t.co/NumJmROjTy
ElLeonDelNortee,,"La Secretaría de Salud de #NuevoLeón a través del @DrManueldelaO informa que al día de hoy miércoles 15 de abril, s… https://t.co/vwl8CeK504"
PanchDominguez,"Querétaro, Querétaro Arteaga",#EstáEnNuestrasManos evitar el contagio de #COVID19. Juntos debemos salir adelante de esta pandemia. #TómaloEnSerio… https://t.co/hWo993PMWn
tmbforumglobal,,"¿Cómo afrontar los riesgos en tiempos del coronavirus?

En este artículo de https://t.co/7exOTU61H5 les compartimos… https://t.co/M0ujjE0blF"
VisualMedica,,"#Teleradiología gratuita para combatir la pandemia
Sumamos esfuerzos para combatir esta epidemia.
Institutos o Cent… https://t.co/Fu0pCRqSTM"
PuntoMedioEdo,Cuautitlán Izcalli,"😷👧👇Ofrece @KarlaFiesco, diputada por C. #Izcalli su apoyo a niñas y mujeres ante emergencia de #Covid19.

""Nuestras… https://t.co/Q2G5DPySqw"
AdrianPimiento,"Santiago, Chile","El Gobierno oculta los muertos y además asesina a los familiares para que no hablen... y a los vecinos también, obv… https://t.co/2jqUvUS8Dq"
NlCovid,,#curva  de crecimiento de casos de #coronavirs #covid19 en #NuevoLeon al día de hoy 15 de Abril 2020 https://t.co/q3nrbLeOsB
NMnoticias,"Montreal, Canadá",50% de fallecidos por #COVID19 en #Canadá vivían en residencias para personas de la tercera edad… https://t.co/QHZEbCCsNx
MxEspectador,"Tamaulipas, México","#Salud // Confeccionan cubrebocas en el CEDES de Victoria.
#CdVictoria #Tamaulipas #CiudadVictoria #ElEspectadorMX… https://t.co/vqHxW4qacT"
rbksokol,,"Durante la emergencia sanitaria por #COVID19 NO abandones a tus animales de compañía.

Consulta aquí la información… https://t.co/07knF6nZI2"
SeremiSalud_I,"Iquique, Chile","✅ 🚌 Visitamos los terminales de microbuses de #AltoHospicio para conocer las medidas de higiene, empleadas en la pr… https://t.co/YisbIHyO0t"
IdeoSoleimani,,"Yo pensando cómo puedo abrir la puerta después de lavarme las manos por 20 segundos.

#COVID19 
#QuedateEnTuCasa https://t.co/vgqACpjQmF"
ERGuerrero593,"Quito, Ecuador",Hablaban de fosas comunes cuando a penas habían 25 muertos en #Guayaquil hoy nos dicen que son 388 confirmados por… https://t.co/q9T5yfjS9u
belemjl,Madrid,Y llegó el vídeo esperado de @SAMUR_PC . Gracias a todos!!!! #resistiremos #COVID19
Chemist75034308,,Usar #MascarillaVoluntaria permite prevenir no solo del #COVID19 sino también de enfermedades respiratorias de invi… https://t.co/hGKyIxykwD
alfredobonilla,,"Así se ve y suena un 'Grand Slam' de baseball en tiempos de #COVID19 

Estadio vacío, con maniquies en algunas grad… https://t.co/HfZNRNu0qb"
siempreenlinea7,,"Casos de #COVID19 a nivel mundial 2,072,006 *Fallecidos 133,719 *Recuperados 508,826. Última actualización 15 abril… https://t.co/Ofm8I4YU01"
StrRode,,@RaulGuzzoConteG @mruiz_gema @KilianCD @salvadorilla He de reconocer que el ministro hace una labor escrupulosament… https://t.co/vJZsThP84x
NewsweekEspanol,"México, D. F.","Pese a todo pronóstico, el hombre de 99 años logró recuperarse de la #COVID19 https://t.co/fpkvkJznyo"
